node_id||type||coordinate||incoming_edge_id||outgoing_edge_id
3234883614||dead_end||(5413.14, 3459.95)||317242956#1 317242957 ||317242956#2 
3234883598||dead_end||(5394.33, 3450.84)||317242956#2 613493208#1 ||317242956#3 
3234883631||dead_end||(5391.29, 3474.27)||317242956#3 ||317242956#4 317242957 
3235777408||dead_end||(5728.7, 3953.81)||317332167#0 ||317332154 317332167#1 
569294289||dead_end||(5561.61, 3332.8)||||317332155 
3235777279||dead_end||(5568.11, 3322.05)||317332155 317332169#14 ||317332169#15 
3235777374||dead_end||(5716.98, 3855.67)||317332161#2 ||317332156 317332161#3 
3235777367||dead_end||(5708.57, 3834.59)||317332156 317332165#0 ||317332165#1 
3235777389||dead_end||(5703.27, 3893.89)||317332161#1 ||317332157 317332161#2 
3235777326||dead_end||(5612.07, 3596.23)||317332160#4 ||317332158 317332160#5 
3235777300||dead_end||(5602.26, 3513.31)||317332160#6 ||317332159 317332160#7 
3235777296||dead_end||(5597.05, 3501.39)||317332159 317332164#1 ||317332164#2 
3235777320||dead_end||(5645.67, 3579.71)||317332160#7 317332162#0 ||317332160#1 317332162#1 
3235777323||dead_end||(5648.45, 3588.18)||317332160#1 317332166#0 ||317332160#2 317332166#1 
3235777331||dead_end||(5661.64, 3634.95)||317332160#2 317332168 ||317332160#3 
3235777327||dead_end||(5613.51, 3600.35)||317332160#3 317332166#1 ||317332160#4 
3235777324||dead_end||(5610.39, 3591.46)||317332160#5 317332162#1 ||317332160#6 
3235777394||dead_end||(5759.85, 3909.48)||317332169#5 ||317332161#0 317332169#6 
3235777403||dead_end||(5729.99, 3927.25)||317332161#0 317332167#1 ||317332161#1 
3235777391||dead_end||(5760.46, 3899.37)||317332161#3 317332169#6 ||317332169#7 
3235777317||dead_end||(5663.84, 3573.66)||317332169#10 ||317332162#0 317332169#11 
3235777409||dead_end||(5784.29, 3956.84)||317332169#4 ||317332163#0 317332169#5 
3235777413||dead_end||(5736.38, 3973.28)||317332163#0 ||317332163#1 317332167#0 
3235797372||dead_end||(5571.34, 3511.12)||317332164#0 ||317332164#1 317334495#0 
3235777293||dead_end||(5620.19, 3492.62)||317332164#2 317332169#11 ||317332164#3 317332169#12 
3235789060||dead_end||(5606.94, 3464.43)||317332164#3 317332169#13 ||317332164#4 317332169#14 
3235797368||dead_end||(5559.88, 3481.01)||317332164#4 317334495#1 ||317332164#5 
3235777365||dead_end||(5744.74, 3821.47)||317332169#7 ||317332165#0 317332169#8 
3235777321||dead_end||(5667.1, 3581.68)||317332169#9 ||317332166#0 317332169#10 
3235777336||dead_end||(5694.52, 3640.13)||317332169#8 ||317332168 317332169#9 
4301308496||dead_end||(5933.88, 4678.19)||317332169#0 430868649 ||317332169#1 
3236038893||dead_end||(5886.1, 4387.99)||317332169#1 ||317332169#2 317356830 
3235797365||dead_end||(5607.99, 3479.56)||317332169#12 ||317332169#13 317334494 
3236038880||dead_end||(5852.34, 4340.71)||317332169#2 543214395#1 ||317332169#3 
3236038864||dead_end||(5867.44, 4282.1)||317332169#3 317356830 ||317332169#4 
3235797371||dead_end||(5565.36, 3495.42)||317334494 317334495#0 ||317334495#1 
3236100174||dead_end||(5467.79, 5612.69)||317360940#1 ||317360940#0 
4296897675||dead_end||(2713.55, 2473.12)||317646246 ||430408018#0 
3239828774||dead_end||(5631.82, 4323.72)||5671933#3 ||317692906 5671933#4 
3239828762||dead_end||(5600.99, 4264.64)||317692906 385103145#0 ||385103145#1 
3239828789||dead_end||(5621.75, 4460.76)||317692914#0 ||317692907 317692914#1 
3239828788||dead_end||(5635.97, 4452.81)||317692907 317692915#3 ||317692915#4 
3239828781||dead_end||(5576.11, 4398.69)||317692914#2 ||317692908 317692914#3 
4301308550||dead_end||(5502.84, 4438.03)||317692908 430868644#7 ||430868644#8 
3239828782||dead_end||(5627.01, 4414.49)||317692915#4 5671175#0 ||317692911 5671175#1 
3239828777||dead_end||(5591.09, 4345.33)||317692911 5671933#0 ||5671933#1 
4598718294||dead_end||(5674.08, 4406.1)||464799072#0 ||317692912#0 464799072#1 
3239828779||dead_end||(5678.02, 4386.33)||317692912#0 5671175#2 ||317692912#1 5671175#3 
3239828773||dead_end||(5642.84, 4317.86)||317692912#1 5671933#4 ||5671933#5 
3239828766||dead_end||(5687.67, 4296.03)||5671933#5 ||317692913#0 5671933#6 
3239828260||dead_end||(5655.21, 4233.93)||317692913#0 385103145#1 ||317692913#1 385103145#2 
3239828255||dead_end||(5628.83, 4184.51)||317692913#1 385103134#6 ||385103134#7 
4301308528||dead_end||(5637.36, 4489.42)||430868637#0 ||317692914#0 430868637#1 
42443917||dead_end||(5593.57, 4431.16)||317692914#1 5671936 ||317692914#2 5671175#0 
42451710||dead_end||(5557.13, 4363.35)||317692914#3 ||317692914#4 5671933#0 
4301268758||dead_end||(5541.87, 4334.62)||317692914#4 430862775#2 ||430862775#3 
4301088422||dead_end||(5664.47, 4544.5)||430868653#1 ||317692915#0 430868653#2 
4301308503||dead_end||(5660.25, 4498.56)||317692915#0 430868642#0 ||317692915#1 430868642#1 
3239828790||priority||(5656.72, 4490.71)||317692915#1 46608205#9 ||317692915#2 46608205#10 
4301308534||dead_end||(5651.74, 4481.61)||317692915#2 430868637#1 ||317692915#3 430868637#2 
1025399781||dead_end||(4261.08, 7661.39)||319773434#1 ||319773434#0 
1025399714||dead_end||(4289.91, 7714.7)||319773434#0 ||319773434#1 
1701844618||priority||(3504.13, 7793.2)||46226332#0 ||31984130 46226332#1 
cluster_427841071_427841073||traffic_light||(3593.83, 7787.58)||31984130 31984136 500182596 ||46226335 5670275 
cluster_358448394_42437688||traffic_light||(3723.93, 7688.32)||350726028#0 36806658 ||31984136 350726028#2 36806659#0 
3270031031||priority||(3564.14, 8309.72)||5672142 ||320480539 420902585#1 
3274303458||dead_end||(2280.78, 2246.85)||||320785211 
3276524464||dead_end||(2731.16, 9002.4)||||320888283 
427841011||priority||(3828.38, 8420.21)||320888283 ||36806907 36807164 46492017 
2024879489||priority||(3183.62, 3393.04)||321059671#0 ||321059671#1 401896550 
2052618474||priority||(4433.3, 5859.23)||321059671#1 552734861#1 ||321059671#2 552734861#2 
591997910||priority||(5394.07, 7738.72)||321059671#2 46695595 ||321059671#3 
591997657||priority||(5514.63, 7799.42)||321059671#3 46340255#1 46695596#1 ||321059671#4 46340255#2 
4862610026||rail_signal||(6076.87, 8675.59)||321059671#5 ||321059671#6 
42447007||dead_end||(6196.53, 8898.57)||321059671#6 ||
42439530||traffic_light||(3395.55, 4965.95)||321993367#1 5670814#5 ||321993367#2 5670814#6 
42439335||right_before_left||(3329.87, 5007.61)||321993367#2 439933948#5 ||46350690 5670792#0 
4878851619||dead_end||(3417.87, 3652.02)||496165313#1 ||324975284#0 496165313#2 
3316533516||dead_end||(3450.75, 3661.22)||324975284#0 324975286 ||324975284#1 496165319#1 
4878852024||dead_end||(3476.96, 3670.72)||324975284#1 496165306#4 ||496165306#5 
4878851611||dead_end||(3490.87, 3661.73)||496165306#3 ||324975286 496165306#4 
3350584944||dead_end||(3921.2, 2244.57)||328246652#0 ||328246652#1 328246656 
3350584938||dead_end||(3907.66, 2210.15)||328246652#1 ||328246652#2 328246654 
3350584950||dead_end||(3925.95, 2226.34)||328246654 ||328246727 
3350584949||dead_end||(3938.68, 2262.38)||328246656 ||328246726 
3350584936||dead_end||(3932.67, 2232.97)||328246727 ||328246725 
3350584934||dead_end||(3947.92, 2266.78)||328246726 ||328246728 
3350690591||dead_end||(4435.48, 2535.13)||328253996 ||
370759312||priority||(3628.23, 3023.93)||420890093 ||32922457 
587988061||priority||(3555.58, 3123.53)||32922457 533472943#1 ||46116183#0 
370759316||priority||(3434.35, 3141.29)||5669420#1 ||32922464 
278642478||right_before_left||(3302.85, 3236.54)||32922464 5672337#1 ||5672337#2 
2350521216||dead_end||(3207.2, 3401.93)||439842766 452285301 ||32922945 
3360772880||dead_end||(5314.66, 5517.47)||329234496#0 ||329234494 329234496#1 
3360773006||priority||(5202.78, 5633.38)||329234494 5670787#7 ||329234506#1 5670787#8 
3360772882||dead_end||(5537.34, 5963.91)||329234495 329234500#0 ||329234500#1 
3360773016||dead_end||(5328.69, 5557.81)||329234499#0 ||329234496#0 329234499#1 
3360773001||priority||(5316.47, 5491.75)||329234496#1 5670756#4 ||5670756#5 
3360772886||dead_end||(5313.98, 5841.97)||329234506#2 ||329234498#0 329234506#3 
3601296182||dead_end||(5437.81, 5776.4)||329234498#0 430380395 ||329234498#1 
3360773029||priority||(5446.21, 5771.96)||329234498#1 488376503#6 ||329234498#2 488376503#7 
3601296187||dead_end||(5453.52, 5768.01)||329234498#2 430380398 ||329234498#3 
3360773013||priority||(5630.22, 5672.51)||329234498#3 488376503#1 ||329234498#4 488376503#2 
4189890193||dead_end||(5716.3, 5536.98)||329234498#4 430380406 ||329234498#5 
247404992||priority||(5711.65, 5529.36)||329234498#5 5670621#8 ||5670621#9 
3360773023||priority||(5241.15, 5620.12)||5670787#6 ||329234499#0 5670787#7 
3236100091||dead_end||(5392.08, 5566.7)||329234499#1 5671529#9 ||5671529#10 
5785120621||priority||(5554.08, 5942.07)||33804436#6 610906268#1 ||329234500#0 33804436#7 
3360773019||dead_end||(5517.56, 5990.54)||329234500#1 ||329234500#2 610906273#0 
3360772891||dead_end||(5525.09, 6005.07)||329234500#2 ||
4296748718||dead_end||(5658.44, 5317.04)||||329234501#0 
3360773004||dead_end||(5629.84, 5332.51)||329234501#0 329234508#0 ||329234501#1 329234508#1 
3360773015||dead_end||(5514.56, 5353.03)||329234501#1 329234507#0 ||329234507#1 
3360772885||dead_end||(5618.45, 5571.18)||329234503#0 ||329234502 329234503#1 
3601295735||dead_end||(5523.01, 5576.78)||329234502 5671529#4 ||5671529#5 
3236082436||priority||(5673.08, 5537.19)||5670621#7 ||329234503#0 5670621#8 
42438388||priority||(5600.69, 5656.14)||329234503#1 488376503#2 ||488376503#3 
42437823||priority||(5615.22, 5428.41)||5670621#4 ||329234505 5670621#5 
3236082416||priority||(5464.78, 5419.13)||329234505 5670756#7 ||5670756#8 
247405188||priority||(5273.05, 5766.07)||329234506#1 5670787#2 ||329234506#2 5670787#3 
3360773017||dead_end||(5318.49, 5850.35)||329234506#3 ||
3360772999||dead_end||(5613.51, 5300.59)||329234508#1 ||329234507#0 329234508#2 
3236082411||priority||(5470.2, 5372.52)||329234507#1 5670756#9 ||5670756#10 
3360773026||priority||(5659.37, 5390.23)||5670621#3 ||329234508#0 5670621#4 610919383 
3360772884||dead_end||(5609.28, 5292.31)||329234508#2 ||
370880761||priority||(2860.73, 2287.92)||32934353 ||32934364 32935106 
42451409||priority||(2920.91, 2322.31)||46629378 ||32934355 
370880758||priority||(2965.56, 2357.97)||32934362#0 ||32934362#1 413217631 
3790255302||priority||(2712.83, 2224.97)||32934364 5671202#2 ||5671202#3 
4145434709||priority||(2263.5, 2732.79)||32935106 ||573333859#0 
1369956652||priority||(3529.11, 2826.89)||32935107 ||32935108 
278608643||priority||(4123.84, 3067.05)||32935108 46224855 ||32935109 
42423307||priority||(5165.06, 3236.57)||32935109 5671198 ||32935111#1 
370892861||priority||(5672.88, 3882.9)||32935111#1 ||32936740 5671866#0 
370888100||priority||(5256.54, 3259.71)||32936739#3 ||32935112 32936739#4 
370888101||priority||(5104.92, 3251.47)||32935112 46348790 ||46629376#0 
cluster_42457401_4492779804_607922912||traffic_light||(5701.14, 4133.94)||421830413 46201667#2 ||32935473#1 421830414 422248707#0 452487046 
42430973||priority||(5682.54, 4003.8)||32935473#1 ||32936733 46201666#0 
cluster_370893396_3783073166_3783073181_3783073218_3783073253_3783073260_42442788||traffic_light||(5599.19, 4171.5)||32972072#4 374925002#0 385103143#0 385103143#3 422248703#1 452487048#1 ||32935551#1 374925002#2 385103139#1 385103143#1 385103143#4 525036089#1 5671059#1 
370893395||traffic_light||(5536.1, 4197.97)||32935551#2 374925016#0 ||32935551#3 374925016#1 
3783071246||priority||(5523.56, 4201.85)||32935551#3 374925007#3 ||32935551#4 374925007#4 
42423549||priority||(5736.46, 4388.43)||5671887 ||32935868 432550169 
42451712||priority||(5717.57, 4308.6)||32935868 5673157#1 ||46201667#0 
370897167||priority||(5985.96, 5193.53)||32936741 ||32936245#0 587355678 
4161569149||priority||(5803.35, 5482.48)||32936385#0 430380397#0 ||32936385#1 430380397#1 
370898426||priority||(5941.69, 5342.47)||32936385#1 587355677 ||5671887 
42423039||priority||(5659.29, 3882.92)||32936733 432550169 ||32936739#1 
42450820||priority||(5611.85, 3758.74)||32936739#1 ||32936739#2 420884524 
42423296||priority||(5488.56, 3430.44)||32936739#2 5669190 ||32936739#3 
370894980||priority||(5749.94, 4414.79)||32936740 46629371#1 ||32936741 
42450699||dead_end||(6063.82, 7115.98)||||32937063 
370914027||priority||(5991.48, 6961.33)||33117932#1-AddedOffRampEdge ||32938060 46201646#1 
370922849||dead_end||(6194.88, 7436.5)||32938060 ||
4244360547||traffic_light||(5705.23, 5960.54)||32938997#2 364567535#1 ||32938997#3 364567535#2 
42457925||priority||(5849.81, 6378.32)||46201644 ||32939000 533464384 
370913779||priority||(5863.92, 6467.66)||32939000 33117932#0 ||33117932#1-AddedOnRampEdge 
370898177||priority||(5833.37, 5489.63)||587355678 ||32939209 
32939209-AddedOffRampNode||priority||(5703.81, 6092.14)||32939209 ||32939209-AddedOffRampEdge 
370913758||priority||(5736.37, 6186.22)||32939209-AddedOffRampEdge ||33117932#0 5669077 
593993516||priority||(3543.74, 7952.4)||5671507#3 ||32965981 571475110#0 
60007467||dead_end||(4.47, 9919.69)||32965981 ||
371246314||dead_end||(3135.22, 8244.24)||||32966009#0 
371246318||priority||(3465.19, 8046.98)||32966009#0 32966022#1 ||32966009#1 
371246320||priority||(3503.81, 8006.82)||32966009#2 411030502#1 ||32966009#3 
371246440||dead_end||(3132.86, 8239.65)||||32966022#0 
371246657||dead_end||(3066.52, 8119.34)||||32966052#0 
371247110||priority||(3505.65, 7972.86)||32966052#1 32966064#1 ||32966064#2 
371246726||dead_end||(3150.54, 8068.53)||||32966055#0 
371247068||priority||(3294.9, 7998.99)||32966055#1 ||32966063#1 32966064#0 
371247072||priority||(3480.42, 7975.8)||32966063#1 32966064#0 ||32966064#1 
719515742||priority||(3520.24, 7970.27)||32966064#2 57986425#2 ||57986425#3 
3783073233||priority||(5517.08, 4189.57)||32972072#1 374925007#0 ||32972072#2 374925007#1 
3783073263||priority||(5531.95, 4183.91)||32972072#3 374925016#3 ||32972072#4 374925016#4 
33117932#1-AddedOnRampNode||priority||(5883.88, 6565.62)||33117932#1-AddedOnRampEdge ||33117932#1 
33117932#1-AddedOffRampNode||priority||(5948.54, 6871.03)||33117932#1 ||33117932#1-AddedOffRampEdge 
33117933#1-AddedOnRampNode||priority||(5744.01, 6223.3)||33117933#1-AddedOnRampEdge ||33117933#1 
42426865||priority||(5731.37, 6201.36)||33117933#1 ||33117933#2 5669581 
42423774||priority||(5792.92, 6310.52)||5669221 587038047 ||33117933#1-AddedOnRampEdge 
370898636||priority||(5824.14, 5481.24)||33117933#2 ||587355677 
4207683796||priority||(5215.07, 6295.09)||420872181 ||335935799#0 
3686062432||priority||(5198.25, 6263.1)||335935799#0 394355248#1 ||335935799#1 394355248#2 
247079889||dead_end||(3262.97, 8601.13)||||336872313#0 
4207978501||priority||(3165.41, 8419.75)||336872313#0 ||420908129 
3601295748||priority||(5372.65, 6055.42)||33804436#1 354393794#1 ||33804436#2 354393794#2 
5785120614||priority||(5633.38, 5890.98)||33804436#9 610906267#1 ||33804436#10 
387184886||priority||(5659.81, 5856.19)||33804436#10 ||33804436#11 354393799#0 
3686061889||priority||(5700.33, 5847.21)||33804436#11 385105824#1 ||33804436#12 385105824#2 
387184870||priority||(5391.49, 6045.87)||33804436#2 ||33804436#3 610906277 
5785120648||priority||(5460.3, 5985.61)||33804436#3 610906276#1 ||33804436#4 610906276#2 
3601295706||priority||(5480.98, 5953.73)||33804436#4 ||33804436#5 354393795#0 
1814477476||priority||(5517.17, 5921.01)||33804436#5 354393796#1 ||33804436#6 
3601295756||priority||(5626.55, 5900.64)||33804436#8 354393807 ||33804436#9 
42437530||right_before_left||(4848.66, 6250.14)||34079830#0 5670581#1 ||5670673#0 
42427369||traffic_light||(4341.89, 6439.69)||34080062#1 68668541#1 ||5670771#0 68668541#2 
cluster_3857400393_3857400397_3857400404_3857400409_42428198_4687262935||traffic_light||(4472.93, 6543.51)||34080174#1 382535030#0 382535035#0 385106579#0 474864230#5 474864231#1 5670876#1 ||34080174#4 382535030#1 382535035#1 385106579#1 456308943#1 474864230#6 474864231#2 
cluster_3857400388_42428192_4276517116_4687262941||traffic_light||(4457.59, 6463.13)||34080174#4 382535028#0 474864231#5 5672211#3 ||34080174#6 382535025 382535028#1 5672211#6 
42428183||traffic_light||(4442.1, 6385.67)||34080174#6 5670771#0 ||34080174#7 5670771#1 
42428179||traffic_light||(4427.3, 6309.2)||34080174#7 420520112 ||34080174#8 505600307 
4885904500||priority||(3413.81, 3313.15)||34213168#0 410308023#0 ||34213168#1 410308023#1 
3898690209||priority||(3528.11, 3326.85)||34213168#2 496175211#0 ||34213168#3 496175211#1 
cluster_1701898696_4778174564||traffic_light||(3054.05, 4440.29)||46156708#0 485056260#2 497497196#1 ||342785522 497497199#1 5670932#0 
3522432768||dead_end||(3627.57, 5827.91)||||345599197 
3522432747||dead_end||(3625.9, 5834.86)||345599197 345599205#2 ||345599205#3 
3522432759||dead_end||(3610.11, 5869.0)||||345599200 
3522432772||dead_end||(3615.51, 5862.98)||345599200 345599205#4 ||345599205#5 
4320194281||dead_end||(3612.66, 5844.73)||433144114#0 ||345599202 433144114#1 
3522432777||dead_end||(3617.1, 5846.68)||345599202 345599205#3 ||345599205#4 
3522432741||dead_end||(3637.46, 5839.45)||345599205#6 345599209 ||345599205#1 
3522432739||dead_end||(3635.15, 5836.81)||345599205#1 ||345599205#2 345599209 
3522432751||dead_end||(3622.58, 5865.39)||345599205#5 345599212 ||345599205#6 
3522432758||dead_end||(3623.13, 5873.9)||||345599212 
246579608||traffic_light||(2922.24, 7399.01)||34625463#0 495508614#3 ||34625463#1 495508614#4 
42439826||traffic_light||(3646.7, 6383.99)||347306313 496993765#0 ||496993765#1 496993920 
42435534||traffic_light||(4936.97, 3924.14)||347311223#0 5670633#4 ||347311223#1 40174797 
42435538||right_before_left||(5078.82, 3869.82)||347311223#3 5671404#1 ||347311223#4 5671404#2 
42435541||priority||(5151.78, 3843.12)||347311223#4 ||347311223#5 5673427#0 
42435544||right_before_left||(5223.2, 3815.09)||347311223#5 5671343#2 5671756#1 ||347311223#6 
42435553||right_before_left||(5436.37, 3732.83)||347311223#8 5671061#1 ||347311223#9 
2671667948||priority||(2991.25, 6829.47)||348477348#0 350565058 ||348477348#1 
4601466495||priority||(3208.56, 6712.32)||348477348#4 460069726#27 ||348477348#5 460069726#29 
42435599||traffic_light||(3444.27, 6585.63)||348477348#5 420598345 ||465098276 496986855 
42449333||traffic_light||(4200.58, 6177.94)||348477349 68668541#5 ||5672713#0 68668541#6 
cluster_42424864_4890333652_4890333654||traffic_light||(3098.19, 4733.3)||348488665#5 46139034#10 497475173#1 497475175#0 ||46139033#0 497475173#2 497475175#1 
cluster_3174844149_42523694||priority||(4146.28, 2327.04)||349369193#0 587355795#1 ||349369193#1 440633435 5680633#1 
cluster_1773084410_42437613||traffic_light||(4242.57, 4798.47)||349873702#0 439842761#1 5671111#8 ||349873702#1 439842761#2 
cluster_1773082410_1918039864_1918039904_42437612_5829779485_5829779492_5829779494_5829779511_5829779512_5829779518_5829779519_5829779531||traffic_light||(4220.36, 4714.72)||349873702#1 420352241#0 439842751 497769952 616649815#0 616649817#0 616649820#0 616649822#0 ||40709921#2 439842761#1 524387550#1 588293370#2 616649815#2 616649817#2 616649820#2 616649822#2 
